engagement_id,milestone,milestone_date,candidate_count,notes
E0497,Accepted,2024-07-20,2,
E0498,Kickoff,2024-03-27,10,
E0498,Longlist,2024-05-04,13,
E0498,Shortlist,2024-05-17,10,
E0498,Offer,2024-06-11,4,
E0498,Accepted,2024-06-23,3,
E0499,Kickoff,2024-07-02,10,
E0499,Longlist,2024-08-13,9,
E0499,Shortlist,2024-09-11,3,
E0499,Offer,2024-09-30,4,
E0499,Accepted,2024-09-30,2,
E0500,Kickoff,2025-09-18,14,
E0500,Longlist,2025-10-08,8,
E0500,Shortlist,2025-11-08,8,
E0501,Kickoff,2024-12-04,12,
E0501,Longlist,2024-12-25,12,
E0502,Kickoff,2025-09-23,13,
E0502,Longlist,2025-10-31,8,
E0502,Shortlist,2025-11-15,7,
E0502,Offer,2025-11-22,7,
E0502,Accepted,2025-12-03,6,
E0503,Kickoff,2025-04-20,14,
E0503,Longlist,2025-05-22,7,
E0503,Shortlist,2025-06-07,6,
E0503,Offer,2025-07-04,5,
E0503,Accepted,2025-07-10,2,
E0504,Kickoff,2025-02-08,13,
E0504,Longlist,2025-02-27,6,
E0504,Shortlist,2025-03-18,8,
E0504,Offer,2025-04-05,7,
E0504,Accepted,2025-04-24,1,
E0505,Kickoff,2024-07-25,8,
E0505,Longlist,2024-08-27,12,
E0505,Shortlist,2024-09-29,9,
E0505,Offer,2024-10-19,4,
E0505,Accepted,2024-10-28,7,
E0506,Kickoff,2024-09-17,11,
E0506,Longlist,2024-10-05,6,
E0506,Shortlist,2024-10-19,10,
E0506,Offer,2024-10-29,5,manual review
E0506,Accepted,2024-11-12,4,
E0507,Kickoff,2024-04-21,14,
E0507,Longlist,2024-05-24,7,
E0507,Shortlist,2024-06-11,6,
E0507,Offer,2024-06-19,1,
E0507,Accepted,2024-06-20,6,
E0508,Kickoff,2025-01-20,11,
E0508,Longlist,2025-02-25,11,
E0508,Shortlist,2025-03-16,5,
E0508,Offer,2025-03-24,4,
E0508,Accepted,2025-04-12,5,
E0509,Kickoff,2024-07-30,11,
E0509,Longlist,2024-08-18,5,
E0509,Shortlist,2024-09-09,6,manual review
E0509,Offer,2024-09-27,6,
E0509,Accepted,2024-10-06,1,
E0510,Kickoff,2024-08-09,14,
E0510,Longlist,2024-08-28,6,
E0510,Shortlist,2024-09-22,9,
E0510,Offer,2024-10-16,2,
E0510,Accepted,2024-10-28,3,
E0511,Kickoff,2024-01-31,11,
E0511,Longlist,2024-02-26,9,manual review
E0511,Shortlist,2024-03-29,5,
E0511,Offer,2024-04-23,7,
E0511,Accepted,2024-04-28,3,
E0512,Kickoff,2025-08-09,15,
E0512,Longlist,2025-09-01,8,
E0513,Kickoff,2025-11-19,11,manual review
E0513,Longlist,2025-12-18,11,
E0514,Kickoff,2024-12-31,12,
E0514,Longlist,2025-02-05,6,
E0514,Shortlist,2025-02-25,2,
E0514,Offer,2025-03-16,5,
E0514,Accepted,2025-03-24,2,
E0515,Kickoff,2025-02-01,10,
E0515,Longlist,2025-03-02,11,
E0515,Shortlist,2025-03-21,3,
E0515,Offer,2025-04-13,6,
E0515,Accepted,2025-04-20,3,
E0516,Kickoff,2025-11-14,12,
E0516,Longlist,2025-12-02,8,
E0516,Shortlist,2026-01-05,4,
E0516,Offer,2026-01-28,2,
E0516,Accepted,2026-02-12,5,
E0517,Kickoff,2025-01-14,11,
E0517,Longlist,2025-02-12,10,
E0517,Shortlist,2025-03-05,9,
E0517,Offer,2025-03-17,3,
E0517,Accepted,2025-03-22,0,
E0518,Kickoff,2025-04-02,10,
E0518,Longlist,2025-04-23,9,
E0518,Shortlist,2025-05-26,6,
E0519,Kickoff,2024-11-12,13,
E0519,Longlist,2024-12-09,7,
E0519,Shortlist,2024-12-19,9,
E0519,Offer,2025-01-06,6,
E0519,Accepted,2025-01-12,1,
E0520,Kickoff,2025-01-18,9,
E0520,Longlist,2025-02-12,5,
E0520,Shortlist,2025-02-25,7,
E0520,Offer,2025-03-19,10,
E0520,Accepted,2025-03-22,1,
E0521,Kickoff,2025-01-19,11,
E0521,Longlist,2025-02-28,10,
E0521,Shortlist,2025-03-10,6,
E0521,Offer,2025-04-03,2,
E0521,Accepted,2025-04-17,0,
E0522,Kickoff,2025-06-06,11,
E0522,Longlist,2025-07-08,13,
E0522,Shortlist,2025-08-03,9,
E0522,Offer,2025-08-26,3,
E0522,Accepted,2025-09-03,4,
E0523,Kickoff,2025-03-25,10,
E0523,Longlist,2025-04-29,11,
E0523,Shortlist,2025-05-23,8,
E0523,Offer,2025-06-08,6,
E0523,Accepted,2025-06-18,3,
E0524,Kickoff,2025-01-11,9,
E0524,Longlist,2025-02-14,9,
E0524,Shortlist,2025-03-20,8,
E0524,Offer,2025-04-13,1,
E0524,Accepted,2025-04-26,0,
E0525,Kickoff,2024-03-05,13,
E0525,Longlist,2024-04-07,9,
E0525,Shortlist,2024-04-30,11,
E0525,Offer,2024-05-23,4,
E0525,Accepted,2024-06-11,0,
E0526,Kickoff,2025-10-30,10,
E0526,Longlist,2025-11-16,8,
E0526,Shortlist,2025-12-02,7,
E0526,Offer,2025-12-22,3,
E0526,Accepted,2026-01-14,3,
E0527,Kickoff,2025-10-16,9,
E0527,Longlist,2025-11-11,7,
E0528,Kickoff,2024-05-22,11,
E0528,Longlist,2024-06-08,10,
E0528,Shortlist,2024-07-09,9,
E0528,Offer,2024-07-26,8,
E0528,Accepted,2024-07-26,2,
E0529,Kickoff,2024-08-04,6,
E0529,Longlist,2024-09-01,8,
E0529,Shortlist,2024-09-25,8,
E0529,Offer,2024-10-16,4,
E0529,Accepted,2024-10-29,6,
E0530,Kickoff,2025-12-19,12,
E0530,Longlist,2026-01-23,12,
E0530,Shortlist,2026-02-24,12,
E0530,Offer,2026-03-15,4,
E0531,Kickoff,2024-08-29,12,
E0531,Longlist,2024-09-25,10,
E0531,Shortlist,2024-10-12,7,
E0531,Offer,2024-11-01,8,manual review
E0531,Accepted,2024-11-04,0,
E0532,Kickoff,2025-08-19,7,
E0532,Longlist,2025-09-07,6,
E0532,Shortlist,2025-09-25,9,
E0532,Offer,2025-10-02,4,
E0532,Accepted,2025-10-07,6,
E0533,Kickoff,2025-07-30,13,
E0533,Longlist,2025-08-28,9,
E0534,Kickoff,2025-09-24,15,
E0534,Longlist,2025-10-29,9,
E0534,Shortlist,2025-11-20,12,
E0534,Offer,2025-11-29,7,manual review
E0534,Accepted,2025-12-17,2,
E0535,Kickoff,2024-01-12,13,
E0535,Longlist,2024-02-11,9,
E0535,Shortlist,2024-02-25,5,
E0535,Offer,2024-03-09,5,
E0535,Accepted,2024-03-15,0,
E0536,Kickoff,2024-12-24,14,
E0536,Longlist,2025-01-10,9,
E0536,Shortlist,,5,
E0536,Offer,2025-02-18,7,
E0537,Kickoff,2025-02-24,13,
E0537,Longlist,2025-03-11,8,
E0537,Shortlist,2025-04-02,7,
E0537,Offer,2025-04-22,7,
E0537,Accepted,2025-04-27,0,
E0538,Kickoff,2025-09-11,13,
E0538,Longlist,2025-09-30,5,
E0539,Kickoff,2024-06-13,8,
E0539,Longlist,2024-07-23,9,
E0539,Shortlist,2024-08-18,3,
E0539,Offer,2024-09-12,7,
E0539,Accepted,2024-09-16,5,manual review
E0540,Kickoff,2024-08-14,12,
E0540,Longlist,2024-09-02,9,
E0540,Shortlist,2024-10-05,7,manual review
E0540,Offer,2024-10-13,8,
E0540,Accepted,2024-10-22,5,
E0541,Kickoff,2024-05-19,16,manual review
E0541,Longlist,2024-06-28,4,manual review
E0541,Shortlist,2024-07-25,10,
E0541,Offer,2024-08-05,7,
E0541,Accepted,2024-08-21,3,
E0542,Kickoff,2025-07-16,11,
E0542,Longlist,2025-08-04,7,
E0542,Shortlist,2025-08-16,11,
E0542,Offer,2025-09-08,5,
E0542,Accepted,2025-09-29,1,
E0543,Kickoff,2025-12-30,13,
E0543,Longlist,2026-01-23,13,
E0543,Shortlist,2026-02-08,7,
E0543,Offer,2026-03-03,5,
E0544,Kickoff,2024-04-16,10,
E0544,Longlist,2024-05-02,8,
E0544,Shortlist,2024-05-19,8,
E0545,Kickoff,2024-06-20,10,
E0545,Longlist,2024-07-09,9,
E0545,Shortlist,2024-08-11,7,
E0545,Offer,2024-08-19,7,
E0545,Accepted,2024-08-24,3,manual review
E0546,Kickoff,2024-08-18,15,
E0546,Longlist,2024-09-27,12,
E0546,Shortlist,2024-10-26,5,
E0546,Offer,2024-11-07,7,
E0546,Accepted,2024-11-15,1,
E0547,Kickoff,2025-10-19,12,
E0547,Longlist,2025-11-23,10,
E0548,Kickoff,2024-11-27,11,
E0548,Longlist,2024-12-17,10,
E0548,Shortlist,2025-01-15,8,
E0548,Offer,2025-01-27,4,
E0548,Accepted,2025-02-10,5,
E0549,Kickoff,2024-07-25,8,
E0549,Longlist,2024-08-19,7,
E0549,Shortlist,2024-08-29,14,
E0549,Offer,2024-09-05,3,
E0549,Accepted,2024-09-09,2,
E0550,Kickoff,2024-08-29,12,
E0550,Longlist,2024-10-10,9,
E0550,Shortlist,2024-11-13,8,
E0550,Offer,2024-12-09,10,
E0550,Accepted,2024-12-24,3,
E0551,Kickoff,2025-03-14,9,
E0551,Longlist,2025-04-03,12,manual review
E0551,Shortlist,2025-04-14,5,
E0551,Offer,2025-04-27,4,
E0551,Accepted,2025-05-03,2,
E0552,Kickoff,2024-10-10,12,
E0552,Longlist,2024-10-26,12,
E0552,Shortlist,2024-11-16,10,
E0552,Offer,2024-12-08,5,
E0552,Accepted,2024-12-11,3,
E0553,Kickoff,2024-04-16,13,
E0553,Longlist,2024-05-06,11,
E0553,Shortlist,2024-05-20,5,manual review
E0554,Kickoff,2025-08-29,8,
E0554,Longlist,2025-09-14,10,
E0555,Kickoff,2024-11-08,12,
E0555,Longlist,2024-12-06,7,
E0555,Shortlist,2024-12-24,8,
E0555,Offer,2025-01-11,1,
E0555,Accepted,2025-01-19,2,
E0556,Kickoff,2024-07-09,8,
E0556,Longlist,2024-08-08,14,
E0556,Shortlist,2024-09-03,6,
E0556,Offer,2024-09-29,6,
E0556,Accepted,2024-10-19,2,
E0557,Kickoff,2025-06-20,10,manual review
E0557,Longlist,2025-07-16,12,
E0557,Shortlist,2025-08-02,8,
E0557,Offer,2025-08-19,5,
E0557,Accepted,2025-08-20,0,
E0558,Kickoff,2025-06-29,19,manual review
E0558,Longlist,2025-08-12,12,
E0558,Shortlist,2025-09-09,7,manual review
E0559,Kickoff,2024-04-29,14,
E0560,Kickoff,2024-02-23,10,
E0560,Longlist,2024-03-16,11,
E0560,Shortlist,2024-04-07,7,
E0561,Kickoff,2024-02-06,11,
E0561,Longlist,2024-03-14,9,
E0561,Shortlist,2024-03-25,6,
E0561,Offer,2024-04-09,6,
E0561,Accepted,2024-04-16,1,
E0562,Kickoff,2025-07-15,10,manual review
E0562,Longlist,2025-07-30,8,
E0562,Shortlist,2025-08-29,7,
E0562,Offer,2025-09-09,4,
E0562,Accepted,2025-09-23,0,
E0563,Kickoff,2025-04-01,13,
E0563,Longlist,2025-04-25,11,manual review
E0563,Shortlist,2025-05-14,9,
E0563,Offer,2025-06-04,4,
E0563,Accepted,2025-06-12,0,
E0564,Kickoff,2025-08-04,11,
E0564,Longlist,2025-08-22,6,
E0564,Shortlist,2025-09-24,12,
E0564,Offer,2025-10-15,6,manual review
E0564,Accepted,2025-11-01,4,
E0565,Kickoff,2025-04-04,7,
E0565,Longlist,2025-05-14,8,
E0565,Shortlist,2025-06-02,6,
E0565,Offer,2025-06-29,1,
E0565,Accepted,2025-06-29,2,
E0566,Kickoff,2024-10-24,10,
E0566,Longlist,2024-11-08,11,
E0566,Shortlist,2024-12-10,7,
E0566,Offer,2025-01-04,4,
E0566,Accepted,2025-01-19,4,
E0567,Kickoff,2025-03-09,11,
E0567,Longlist,2025-03-26,12,manual review
E0567,Shortlist,2025-04-15,8,
E0567,Offer,2025-05-05,7,
E0568,Kickoff,2025-06-19,8,
E0568,Longlist,2025-07-27,4,
E0568,Shortlist,2025-08-07,6,
E0568,Offer,2025-08-18,7,
E0568,Accepted,2025-08-19,1,
E0569,Kickoff,2024-10-25,12,
E0569,Longlist,2024-12-04,9,
E0569,Shortlist,2024-12-30,7,
E0569,Offer,2025-01-13,5,
E0569,Accepted,2025-02-01,5,
E0570,Kickoff,2025-11-05,8,
E0570,Longlist,2025-12-11,8,
E0571,Kickoff,,8,
E0571,Longlist,2025-11-21,11,
E0571,Shortlist,2025-12-05,8,
E0571,Offer,2025-12-20,2,
E0572,Kickoff,2025-08-11,9,
E0572,Longlist,2025-09-10,10,
E0572,Shortlist,2025-10-10,6,
E0572,Offer,2025-11-03,2,
E0572,Accepted,2025-11-04,0,
E0573,Kickoff,2025-12-31,9,
E0573,Longlist,2026-02-07,13,
E0574,Kickoff,2024-10-19,12,
E0574,Longlist,2024-11-23,11,
E0574,Shortlist,2024-12-18,9,
E0574,Offer,2025-01-02,4,
E0574,Accepted,2025-01-24,1,
E0575,Kickoff,2024-03-26,10,manual review
E0575,Longlist,2024-04-20,6,
E0575,Shortlist,2024-05-15,8,
E0575,Offer,2024-05-23,3,
E0575,Accepted,2024-06-01,4,
E0576,Kickoff,2024-12-27,14,
E0576,Longlist,2025-01-19,11,
E0576,Shortlist,2025-02-12,6,
E0576,Offer,2025-02-24,1,
E0576,Accepted,2025-03-18,4,
E0577,Kickoff,2025-07-05,11,
E0577,Longlist,2025-07-20,9,
E0577,Shortlist,2025-08-11,4,
E0577,Offer,2025-08-22,3,
E0577,Accepted,2025-08-27,5,
E0578,Kickoff,2025-07-23,10,
E0578,Longlist,2025-08-25,7,
E0578,Shortlist,2025-09-07,9,
E0578,Offer,2025-09-26,2,
E0578,Accepted,2025-10-01,5,
E0579,Kickoff,2024-10-11,12,
E0579,Longlist,2024-11-21,8,
E0579,Shortlist,2024-12-09,8,
E0579,Offer,2024-12-26,6,
E0579,Accepted,2025-01-11,1,
E0580,Kickoff,2024-08-04,12,
E0580,Longlist,2024-09-01,10,manual review
E0580,Shortlist,2024-09-25,3,
E0580,Offer,2024-10-16,7,
E0580,Accepted,2024-10-27,0,
E0581,Kickoff,2024-11-25,9,
E0581,Longlist,2025-01-07,5,
E0581,Shortlist,2025-01-28,7,
E0581,Offer,2025-02-04,6,
E0581,Accepted,2025-02-25,6,
E0582,Kickoff,2025-08-15,13,
E0582,Longlist,2025-09-06,11,
E0582,Shortlist,,8,
E0582,Offer,2025-10-03,7,
E0582,Accepted,2025-10-16,5,
E0583,Kickoff,2024-02-22,13,
E0583,Longlist,2024-03-11,4,manual review
E0583,Shortlist,2024-04-03,10,
E0583,Offer,2024-04-22,7,
E0583,Accepted,2024-04-23,1,
E0584,Kickoff,2024-08-28,10,
E0584,Longlist,2024-09-29,12,manual review
E0584,Shortlist,2024-10-22,6,
E0584,Offer,2024-11-18,6,
E0584,Accepted,2024-11-19,0,
E0585,Kickoff,2024-06-16,8,
E0585,Longlist,2024-07-25,10,
E0585,Shortlist,2024-08-13,4,
E0585,Offer,2024-08-25,2,
E0585,Accepted,2024-09-18,2,
E0586,Kickoff,2025-08-15,11,
E0586,Longlist,2025-09-07,10,
E0586,Shortlist,2025-10-07,13,
E0586,Offer,2025-10-22,3,
E0586,Accepted,2025-10-26,1,
E0587,Kickoff,2024-12-17,14,
E0587,Longlist,2025-01-12,11,manual review
E0588,Kickoff,2024-03-06,13,
E0588,Longlist,2024-04-17,9,manual review
E0588,Shortlist,2024-04-30,11,
E0588,Offer,2024-05-10,5,
E0588,Accepted,2024-06-02,2,
E0589,Kickoff,2024-07-15,13,
E0589,Longlist,2024-07-30,11,
E0589,Shortlist,2024-08-31,10,
E0589,Offer,2024-09-07,5,manual review
E0589,Accepted,2024-09-24,3,
E0590,Kickoff,2024-02-05,14,
E0590,Longlist,2024-02-22,8,
E0590,Shortlist,2024-03-22,5,
E0590,Offer,2024-04-01,7,
E0590,Accepted,2024-04-05,4,
E0591,Kickoff,2024-12-17,14,
E0591,Longlist,2025-01-23,7,
E0591,Shortlist,2025-02-24,7,
E0591,Offer,2025-03-11,3,
E0592,Kickoff,2026-01-06,14,
E0592,Longlist,2026-02-03,10,
E0592,Shortlist,2026-03-07,9,
E0592,Offer,2026-04-02,7,
E0593,Kickoff,2025-02-20,10,
E0593,Longlist,2025-03-30,12,
E0593,Shortlist,2025-04-18,6,
E0593,Offer,2025-05-08,4,
E0593,Accepted,2025-05-09,5,
E0594,Kickoff,2025-10-02,12,manual review
E0594,Longlist,2025-11-04,10,
E0594,Shortlist,2025-12-05,7,
E0594,Offer,2025-12-30,3,
E0595,Kickoff,2025-07-05,13,manual review
E0595,Longlist,2025-08-13,9,
E0595,Shortlist,2025-09-11,5,
E0595,Offer,2025-09-25,1,
E0595,Accepted,2025-10-07,4,
E0596,Kickoff,2025-10-09,21,
E0596,Longlist,2025-11-11,12,
E0596,Shortlist,2025-12-10,5,
E0596,Offer,2025-12-28,2,manual review
E0596,Accepted,2026-01-08,0,
E0597,Kickoff,2024-08-24,9,manual review
E0597,Longlist,2024-09-20,8,
E0597,Shortlist,2024-09-30,6,
E0598,Kickoff,2025-11-28,11,
E0598,Longlist,2025-12-26,7,
E0598,Shortlist,2026-01-19,7,
E0598,Offer,2026-02-07,6,
E0599,Kickoff,2024-06-26,8,
E0599,Longlist,2024-07-27,9,
E0599,Shortlist,2024-08-25,10,
E0600,Kickoff,2024-11-16,11,
E0600,Longlist,2024-12-11,5,
E0600,Shortlist,2025-01-01,6,
E0600,Offer,2025-01-14,5,
E0600,Accepted,2025-01-21,5,
E0136,Shortlist,2025-06-07,10,
E0182,Kickoff,2024-04-12,11,
E0550,Offer,2024-12-09,10,
E0202,Accepted,2024-05-22,3,manual review
E0522,Offer,2025-08-26,3,
E0225,Accepted,2025-05-09,5,
E0438,Longlist,2025-03-19,8,manual review
E0269,Offer,2025-09-21,6,
E0510,Shortlist,2024-09-22,9,
E0586,Longlist,2025-09-07,10,
E0051,Shortlist,2024-07-07,5,
E0114,Shortlist,2025-04-01,7,
